"STRAW1","EDMS","EDMS","Straubing","DE","N485404","E0123106","J","N"
"STRSE1","LFST","LFST","Strasbourg","FR","N483231","E0073804","J","N"
"STRUN1","LKSR","LKSR","Strunkovice","CZ","N490457","E0140433","J","N"
"STUTT1","EDDS","EDDS","Stuttgart","DE","N484124","E0091319","J","N"
"SUHLG1","EDQS","EDQS","Suhl","DE","N503756","E0104333","J","N"
"SULTM1","ZZZZ","SULTMER BE","Sultmerberg","DE","N514346","E0095932","J","N"
"SUMPE1","LKSU","LKSU","Šumperk","CZ","N495738","E0170104","J","N"
"SUWAL1","EPSU","EPSU","Suwalki","PL","N540422","E0225357","J","N"
"SWIDN1","EPSW","EPSW","Świdnik","PL","N511355","E0224125","J","N"
"SYDFY1","EKST","EKST","Tåsinge","DK","N550059","E0103347","J","N"
"SZCZD1","EPSD","EPSD","Szczecin","PL","N532332","E0143802","J","N"
"SZCZE1","EPSC","EPSC","Szczecin-Goleniów","PL","N533505","E0145408","J","N"
"SZYMA1","EPSY","EPSY","Mazury","PL","N532854","E0205616","J","N"
"TABAR1","DTKA","DTKA","Tabarka","TN","N365848","E0085237","J","N"
"TABOR1","LKTA","LKTA","Tábor","CZ","N492328","E0144230","J","N"
"TALLI1","EETN","EETN","Tallinn","EE","N592448","E0244957","J","N"
"TANGE1","GMTT","GMTT","Tanger","MA","N354354","W0055516","J","N"
"TANNH1","EDMT","EDMT","Tannheim","DE","N480036","E0100557","J","N"
"TARBE1","LFBT","LFBT","Lourdes","FR","N431107","W0000011","J","N"
"TAUCH1","EDCT","EDCT","Taucha","DE","N512341","E0123213","J","N"
"TEMPL1","EDUT","EDUT","Groß Dölln","DE","N530155","E0133233","J","N"
"TENER1","GCTS","GCTS","Tenerife South","ES","N280240","W0163421","J","N"
"TEPCE2","ZZZZ","TEPLICE UL","Teplice","CZ","N503715","E0134838","J","N"
"TERNE1","GCXO","GCXO","Tenerife","ES","N282857","W0162029","J","N"
"TEXEL1","EHTX","EHTX","Texel","NL","N530659","E0045002","J","N"
"THALM1","EDPW","EDPW","Thalmässing","DE","N490352","E0111234","J","N"
"THANN1","EDNU","EDNU","Thannhausen","DE","N481725","E0102631","J","N"
"THESS1","LGTS","LGTS","Makedonia","GR","N403111","E0225815","J","N"
"THION1","LFGV","LFGV","Thionville","FR","N492117","E0061203","J","N"
"THIST1","EKTS","EKTS","Thisted","DK","N570408","E0084219","J","N"
"THUN+1","LSZW","LSZW","Thun","CH","N464523","E0073602","J","N"
"TIBEN1","ZZZZ","TIBENHAM","Tibenham","UK","N522727","E0010942","J","N"
"TOKOL1","LHTL","LHTL","Tököl","HU","N472043","E0185851","J","N"
"TONDE1","EKTD","EKTD","Tønder","DK","N545547","E0085025","J","N"
"TORGA1","EDOG","EDOG","Beilrode","DE","N513416","E0130308","J","N"
"TORIC1","LIMF","LIMF","Torino","IT","N451206","E0073858","J","N"
"TORSY1","LFOT","LFOT","Tours","FR","N472555","E0004323","J","N"
"TORUN1","EPTO","EPTO","Toruń","PL","N530145","E0183245","J","N"
"TOULB1","LFBO","LFBO","Blagnac","FR","N433806","E0012204","J","N"
"TOURN1","EBTY","EBTY","Tournai","BE","N503147","E0032940","J","N"
"TOURS1","LFEN","LFEN","Sorigny","FR","N471600","E0004158","J","N"
"TOUSS1","LFPN","LFPN","Toussus","FR","N484459","E0020641","J","N"
"TRABE1","EDRM","EDRM","Traben-Trarbach","DE","N495804","E0070642","J","N"
"TRAUS1","LOAT","LOAT","Trausdorf","AT","N474806","E0163335","J","N"
"TRENT1","LIDT","LIDT","Trento","IT","N460118","E0110729","J","N"
"TREUC1","EDNT","EDNT","Treuchtlingen-Bubenheim","DE","N485945","E0105306","J","N"
"TRIEB1","LOGI","LOGI","Trieben","AT","N472937","E0142948","J","N"
"TRIEN1","LSPN","LSPN","Triengen","CH","N471336","E0080441","J","N"
"TRIER1","EDRT","EDRT","Trier","DE","N495151","E0064717","J","N"
"TRIPL1","HLLT","HLLT","Tripoli","LY","N324010","E0130924","J","N"
"TROMS1","ENTC","ENTC","Tromsø","NO","N694053","E0185504","J","N"
"TROND1","ENVA","ENVA","Værnes","NO","N632727","E0105527","J","N"
"TROYE1","LFQB","LFQB","Troyes","FR","N481918","E0040100","J","N"
"TULLN1","LOXT","LOXT","Tulln","AT","N481915","E0160706","J","N"
"TUNIS1","DTTA","DTTA","Tunis","TN","N365104","E0101337","J","N"
"TUTOW1","EDUW","EDUW","Tutow","DE","N535519","E0131308","J","N"
"UEBER1","ZZZZ","UEBERSBERG","Übersberg","DE","N482729","E0091748","J","N"
"UELZE1","EDVU","EDVU","Uelzen","DE","N525901","E0102756","J","N"
"UETER1","EDHE","EDHE","Uetersen","DE","N533848","E0094214","J","N"
"UNTER1","ZZZZ","UNTERWOESS","Unterwössen","DE","N474347","E0122617","J","N"
"UNTES1","EDGU","EDGU","Unterschüpf","DE","N493057","E0094009","J","N"
"USLAR1","ZZZZ","USLAR","Uslar","DE","N513944","E0093619","J","N"
"UTTI+1","EFUT","EFUT","Utti","FI","N605347","E0265617","J","N"
"VAGAR1","EKVG","EKVG","Vágar","DK","N620349","W0071638","J","N"
"VAIHI1","ZZZZ","VAIHINGEN","Vaihingen/Enz","DE","N485611","E0085850","J","N"
"VALAR1","ENVE","ENVE","Valle","NO","N590155","E0073311","J","N"
"VALED1","LFAV","LFAV","Valenciennes","FR","N501929","E0032756","J","N"
"VALLA1","LEVD","LEVD","Valladolid","ES","N414222","W0045107","J","N"
"VALNC1","LEVC","LEVC","València","ES","N392922","W0002854","J","N"
"VANDL1","EKVA","EKVA","Vandel","DK","N554151","E0091247","J","N"
"VANNE1","LFRV","LFRV","Vannes","FR","N474309","W0024324","J","N"
"VARBE1","ESGV","ESGV","Varberg","SE","N570728","E0121333","J","N"
"VARRE1","EDWU","EDWU","Varrelbusch","DE","N525430","E0080236","J","N"
"VASKI1","EKVL","EKVL","Værløse","DK","N554602","E0122036","J","N"
"VASTE1","ESSW","ESSW","Västervik","SE","N574648","E0163125","J","N"
"VENET1","LIPZ","LIPZ","Venézia","IT","N453019","E0122106","J","N"
"VENEZ1","LIPV","LIPV","Lido","IT","N452544","E0122316","J","N"
"VERDE1","EDWV","EDWV","Verden","DE","N525755","E0091658","J","N"
"VERDU1","LFGW","LFGW","Verdun","FR","N490720","E0052815","J","N"
"VERVI1","EBTX","EBTX","Verviers-Theux","BE","N503309","E0055118","J","N"
"VESOU1","LFQW","LFQW","Vesoul","FR","N473819","E0061215","J","N"
"VETTW2","ZZZZ","VETTWEISS","Vettweiß-Soller","DE","N504451","E0063402","J","N"
"VIBOR1","EKVB","EKVB","Viborg","DK","N562436","E0092434","J","N"
"VICHY1","LFLV","LFLV","Vichy","FR","N461018","E0032415","J","N"
"VIELB1","ZZZZ","VIELBRUNN","Vielbrunn","DE","N494311","E0090454","J","N"
"VIGO+1","LEVX","LEVX","Vigo","ES","N421345","W0083739","J","N"
"VILAL1","LPVL","LPVL","Maia","PT","N411650","W0083101","J","N"
"VILLV1","LFPV","LFPV","Villa","FR","N484627","E0021130","J","N"
"VILNI1","EYVI","EYVI","Vilnius","LT","N543813","E0251716","J","N"
"VILSB1","EDMP","EDMP","Vilsbiburg","DE","N482536","E0122044","J","N"
"VILSH1","EDMV","EDMV","Vilshofen","DE","N483806","E0131144","J","N"
"VISIN1","ESSI","ESSI","Visingsö","SE","N580554","E0142359","J","N"
"VITEB1","UMII","UMII","Vitebsk","BY","N550735","E0302106","J","N"
"VITOR1","LEVT","LEVT","Vitoria","ES","N425258","W0024328","J","N"
"VITRY1","LFSK","LFSK","Vitry Le François","FR","N484212","E0044102","J","N"
"VLASI1","LKVL","LKVL","Vlašim","CZ","N494344","E0145244","J","N"
"VODOC1","LKVO","LKVO","Vodochody","CZ","N501300","E0142344","J","N"
"VOELT1","LOAD","LOAD","Völtendorf","AT","N480938","E0153511","J","N"
"VOESL1","LOAV","LOAV","Vöslau","AT","N475754","E0161538","J","N"
"VOGHE1","LILH","LILH","Voghera","IT","N445711","E0090058","J","N"
"VOGTA1","EDNV","EDNV","Vogtareuth","DE","N475646","E0121217","J","N"
"VOJEN1","EKSP","EKSP","Skrydstrup","DK","N551332","E0091550","J","N"
"VOLKE1","EHVK","EHVK","Volkel","NL","N513926","E0054229","J","N"
"VRCHL1","LKVR","LKVR","Vrchlabí","CZ","N503727","E0153847","J","N"
"WAECH1","EDSV","WAECHTERSB","Wächtersberg","DE","N483654","E0084526","J","N"
"WAHLS1","EDHW","EDHW","Wahlstedt","DE","N535810","E0101318","J","N"
"WAKU+1","EDER","EDER","Wasserkuppe","DE","N502952","E0095658","J","N"
"WALDE1","ZZZZ","WALDECK","Waldeck","DE","N511333","E0090319","J","N"
"WALDO1","EDGX","EDGX","Walldorf","DE","N491817","E0083933","J","N"
"WALLD1","EDEW","EDEW","Walldürn","DE","N493454","E0092408","J","N"
"WALSR1","ZZZZ","WALSRODE L","Walsrode","DE","N525318","E0093603","J","N"
"WANGE1","EDWG","EDWG","Wangerooge","DE","N534714","E0075457","J","N"
"WANGL1","LSPV","LSPV","Wangen-Lachen","CH","N471217","E0085201","J","N"
"WARBU1","ZZZZ","WARBURG  H","Warburg","DE","N512953","E0090509","J","N"
"WAREN1","EDOW","EDOW","Waren","DE","N533404","E0123907","J","N"
"WARSS1","EPWA","EPWA","Okęcie","PL","N520957","E0205801","J","N"
"WARSZ1","EPBC","EPBC","Babice","PL","N521609","E0205426","J","N"
"WEERT1","EHBD","EHBD","Budel","NL","N511516","E0053603","J","N"
"WEIDE1","EDQW","EDQW","Weiden","DE","N494044","E0120700","J","N"
"WEIMA1","EDOU","EDOU","Weimar","DE","N505753","E0112401","J","N"
"WEINH1","EDGZ","EDGZ","Weinheim","DE","N493401","E0083639","J","N"
"WEIPE1","ZZZZ","WEIPERTSHO","Weipertshofen","DE","N490511","E0100729","J","N"
"WEISH1","EDNW","EDNW","Weißenhorn","DE","N481722","E0100825","J","N"
"WEISS1","ZZZZ","WEISSENBUR","Wülzburg","DE","N490133","E0110107","J","N"
"WELS+1","LOLW","LOLW","Wels","AT","N481052","E0140215","J","N"
"WELZH1","ZZZZ","WELZHEIM","Welzheim","DE","N485235","E0093912","J","N"
"WENZE1","ZZZZ","WENZENDORF","Wenzendorf","DE","N532011","E0094642","J","N"
"WERDO1","EDKW","EDKW","Werdohl","DE","N511749","E0074903","J","N"
"WERNE1","EDBW","EDBW","Werneuchen","DE","N523759","E0134601","J","N"
"WERSH1","EDRV","EDRV","Wershofen","DE","N502706","E0064704","J","N"
"WERTH2","ZZZZ","WERTHEIM U","Wertheim","DE","N494333","E0093022","J","N"
"WESEL1","EDLX","EDLX","Wesel","DE","N513946","E0063545","J","N"
"WESER1","EDWM","EDWM","Weser-Wümme","DE","N530314","E0091231","J","N"
"WESTE1","EDXW","EDXW","Sylt","DE","N545442","E0082033","J","N"
"WESTH2","ZZZZ","WESTHAUSEN","Westhausen","DE","N501815","E0104049","J","N"
"WESTS1","EDWX","EDWX","Westerstede","DE","N531719","E0075551","J","N"
"WHITE1","EGLM","EGLM","Waltham","UK","N513003","W0004628","J","N"
"WIEFE1","EDWP","EDWP","Conneforde","DE","N531917","E0080424","J","N"
"WIENE1","LOAN","LOAN","Wiener Neustadt Ost","AT","N475036","E0161529","J","N"
"WIENS1","LOWW","LOWW","Wien","AT","N480637","E0163411","J","N"
"WIENW1","LOXN","LOXN","Neustadt West","AT","N475025","E0161317","J","N"
"WILDB1","ZZZZ","WILDBERG B","Wildberg","DE","N473601","E0094431","J","N"
"WILHE1","EDWI","EDWI","Wilhelmshaven","DE","N533008","E0080308","J","N"
"WILKE1","ZZZZ","WILDBERGKE","Wildberg (Kengel)","DE","N483812","E0084349","J","N"
"WINTE1","LSPH","LSPH","Winterthur","CH","N473055","E0084619","J","N"
"WINZE1","EDTW","EDTW","Winzeln","DE","N481645","E0082542","J","N"
"WIPPE1","EDKN","EDKN","Wipperfürth","DE","N510729","E0072220","J","N"
"WISMA1","EDCW","EDCW","Wismar","DE","N535453","E0113005","J","N"
"WITBE1","ZZZZ","WITTS BERL","Wittstock-Berlinchen","DE","N531334","E0123402","J","N"
"WITZE1","ZZZZ","WITZENHAUS","Witzenhausen-Burgberg","DE","N512101","E0094928","J","N"
"WOENS1","EHWO","EHWO","Woensdrecht","NL","N512656","E0042032","J","N"
"WOLFH1","EDGW","EDGW","Wolfhagen","DE","N511826","E0091031","J","N"
"WOLFS1","LOKW","LOKW","Wolfsberg","AT","N464904","E0144932","J","N"
"WORMS1","EDFV","EDFV","Worms","DE","N493623","E0082200","J","N"
"WROCL1","EPWR","EPWR","Wroclaw","PL","N510610","E0165309","J","N"
"WUERZ1","EDFW","EDFW","Würzburg","DE","N494905","E0095350","J","N"
"WUNST1","ETNW","ETNW","Wunstorf","DE","N522726","E0092538","J","N"
"WUSTW1","ZZZZ","WUSTWEILER","Wustweiler","DE","N492438","E0070318","J","N"
"WYKAU1","EDXY","EDXY","Wyk","DE","N544107","E0083155","J","N"
"YVERD1","LSGY","LSGY","Yverdon","CH","N464543","E0063648","J","N"
"ZAMOS1","EPZA","EPZA","Zamosc","PL","N504206","E0231216","J","N"
"ZARAG1","LEZG","LEZG","Zaragoza","ES","N413958","W0010229","J","N"
"ZELHS1","ZZZZ","ZELLHAUSEN","Zellhausen","DE","N500114","E0085901","J","N"
"ZELLA1","LOWZ","LOWZ","Zell","AT","N471729","E0124726","J","N"
"ZELTW1","LOXZ","LOXZ","Zeltweg","AT","N471213","E0144445","J","N"
"ZERBS1","EDUZ","EDUZ","Zerbst","DE","N515951","E0120813","J","N"
"ZIELO1","EPZP","EPZP","Zielona Góra","PL","N515844","E0152750","J","N"
"ZIERE1","ZZZZ","ZIERENBERG","Dörnberg","DE","N512145","E0092023","J","N"
"ZILIN1","LZZI","LZZI","Žilina","SK","N491400","E0183649","J","N"
"ZUERI1","LSZH","LSZH","Zürich","CH","N472729","E0083253","J","N"
"ZUTEN1","EBSL","EBSL","Zutendaal","BE","N505651","E0053526","J","N"
"ZWEIB1","EDRZ","EDRZ","Zweibrücken","DE","N491234","E0072402","J","N"
"ZWEIS1","LSTZ","LSTZ","Zweisimmen","CH","N463309","E0072250","J","N"
"ZWICK1","EDBI","EDBI","Zwickau","DE","N504204","E0122710","J","N"
"ZZZZZ1","ZZZZ","UNBEKANNT","ZZ-Unbekannt","DE","N000000","E0000000","J","N"
